snapshot_id,account_id,snapshot_date,closing_balance
1847,13,2024-08-29,368751.37
53775,249,2025-01-25,288805.9
104240,475,2024-08-20,115019.9
112786,515,2025-01-17,64132.67
174455,777,2025-01-20,9676.0
103646,473,2024-11-06,334550.22
14944,75,2024-07-19,222071.69
76813,352,2024-07-25,182431.95
140473,633,2024-04-20,312685.01
46872,216,2024-04-23,384399.31
151052,679,2024-08-13,167861.28
135269,610,2024-07-17,143728.95
107023,488,2025-03-28,164642.08
76165,350,2024-08-03,136234.81
8408,45,2024-12-11,242439.36
102597,469,2024-10-27,224950.25
128060,581,2024-11-05,75834.11
138739,625,2024-11-01,114009.43
168252,748,2025-03-27,477190.35
171156,765,2024-11-16,512906.64
154562,691,2024-04-19,143828.3
90835,417,2024-08-30,153550.37
67119,306,2024-10-18,125137.11
19205,93,2025-02-23,306244.41
9558,50,2024-06-30,161477.65
88340,403,2025-02-17,194952.69
31963,146,2025-02-08,170155.96
9936,51,2025-01-24,104404.35
57675,267,2024-10-23,153785.69
50394,234,2025-02-04,400942.33
43848,202,2024-08-03,250472.83
145746,656,2024-08-20,372900.15
54836,255,2025-02-07,515190.36
62660,287,2024-08-10,403829.72
176229,785,2025-01-08,152694.75
152970,685,2024-06-12,407491.98
84621,387,2025-02-28,407846.38
74031,340,2024-10-16,372710.09
177844,791,2024-07-12,268149.25
115918,529,2025-01-08,253067.14
12995,65,2024-08-26,82376.72
41896,191,2025-02-17,82135.83
6015,33,2025-03-05,36081.41
100311,458,2025-02-25,68183.57
70406,323,2025-02-26,59628.02
167062,742,2024-11-25,369586.2
124029,566,2024-04-19,14490.74
146554,660,2024-10-12,222790.84
66942,305,2025-01-07,273952.69
137309,620,2024-08-22,122161.24
13795,69,2024-09-04,298334.05
177986,791,2024-12-01,243157.52
137672,621,2024-08-29,232584.13
164540,732,2024-07-13,208907.84
80725,370,2025-03-31,12453.74
97028,443,2025-03-18,211345.45
32066,147,2024-03-08,8420.04
85576,393,2024-04-02,463828.5
107720,492,2024-10-07,293108.93
85261,390,2024-12-02,281885.55
148704,668,2024-06-17,312051.12
24640,118,2025-02-21,257132.53
57701,267,2024-11-18,156589.17
97716,446,2025-01-14,291760.32
148009,665,2024-11-17,328964.33
52424,244,2024-09-29,160425.34
56630,264,2024-12-20,469908.7
158711,707,2025-01-06,470181.99
127116,578,2024-10-11,384933.94
102784,470,2024-07-11,57908.36
36568,168,2025-02-24,59389.4
94435,434,2024-05-01,235375.76
123763,563,2025-01-12,247293.49
24893,120,2024-04-16,484348.55
166241,740,2025-01-13,35409.84
54235,254,2024-07-19,270981.85
141513,637,2024-11-10,400897.06
133338,601,2025-02-13,8560.43
172097,768,2024-06-16,462831.84
109652,502,2025-01-05,318925.02
75185,345,2025-03-03,35458.6
151216,679,2025-01-24,176868.31
137577,621,2024-05-26,233416.29
132797,598,2024-11-05,436991.39
135272,610,2024-07-20,143837.45
50888,236,2025-01-14,472278.04
110114,505,2025-01-22,99321.2
59977,277,2024-05-28,315449.72
161639,721,2024-07-04,460531.92
5135,29,2025-02-27,309762.41
43175,198,2024-06-26,14551.03
117093,534,2025-03-16,170011.06
96739,442,2025-01-25,400438.95
84686,389,2024-01-16,99494.1
7291,40,2024-12-17,67567.44
46739,215,2025-01-24,253463.56
143537,645,2024-09-15,247763.08
146326,658,2025-02-19,187002.59
41046,188,2025-03-21,95709.48
174078,775,2025-03-05,271525.93
85856,393,2025-01-07,479665.68
139171,628,2024-02-21,356214.83
103809,474,2024-03-16,173238.11
46146,213,2024-09-02,451561.92
26486,125,2024-10-23,349380.78
162946,726,2024-03-30,283038.06
3640,22,2025-03-18,438648.07
100396,459,2024-06-27,197453.39
53062,246,2025-01-03,168584.35
129640,587,2025-01-28,187067.61
11405,57,2025-03-14,58594.75
5753,32,2025-03-20,274892.63
91422,419,2024-10-04,464714.83
55631,260,2024-11-24,292474.21
149991,675,2025-03-25,434472.07
46696,215,2024-12-12,278441.37
39435,180,2025-01-15,84063.38
167537,745,2024-06-16,365101.22
140008,630,2024-11-04,74159.39
175633,781,2025-03-30,4732.28
80342,369,2025-01-07,233589.9
128955,585,2024-12-31,451092.7
6389,35,2025-01-12,304182.2
16324,80,2024-10-20,41849.06
63490,290,2025-01-05,439438.6
1301,8,2024-11-03,498085.78
64693,296,2024-12-27,458018.5
83897,385,2024-08-06,332402.1
67403,307,2025-02-20,223204.85
19245,94,2025-02-07,360918.93
5211,30,2024-11-11,195848.32
34008,155,2024-11-22,388845.92
76143,349,2025-03-26,424632.07
101746,464,2024-08-16,142846.44
162814,725,2025-01-13,491015.68
83053,381,2025-02-06,303528.89
134303,605,2025-01-08,479924.92
83793,385,2024-04-24,339010.0
42578,195,2024-11-24,76103.44
130654,591,2024-07-06,452364.66
120815,550,2024-05-10,313948.31
164589,732,2024-08-31,208372.6
118955,541,2025-01-17,290370.83
177423,789,2025-02-15,466650.61
89757,410,2025-03-14,139909.0
153425,686,2024-10-31,173043.98
1199,8,2024-07-24,487562.48
8621,46,2024-10-24,176792.83
158190,706,2024-06-13,257403.17
100989,460,2024-12-20,453266.4
174101,775,2025-03-28,276703.25
8248,44,2025-03-13,131224.6
76381,350,2025-03-07,185136.02
58780,271,2024-08-25,234648.47
176905,787,2024-09-26,45191.0
82126,374,2024-12-10,267780.9
67637,308,2025-02-27,56751.42
140889,635,2024-12-23,158254.02
7865,43,2025-01-05,89469.14
175448,781,2024-09-26,12291.71
46451,214,2024-11-04,322381.86
94977,435,2024-11-06,483439.42
111763,511,2024-10-04,331871.69
166711,741,2025-02-18,77026.94
161362,719,2024-12-08,444692.36
177225,788,2024-11-13,511994.29
24801,120,2024-01-15,495671.35
145919,656,2025-02-09,416935.57
135581,611,2025-03-10,90798.82
17513,86,2024-07-25,341881.14
177507,790,2024-08-21,68266.54
32317,147,2024-11-14,12139.57
95794,438,2024-08-29,0.0
68875,317,2024-11-17,255397.86
74740,342,2025-02-21,100268.88
166958,742,2024-08-13,368534.48
43755,201,2025-03-08,473391.6
115502,525,2025-01-20,47626.56
133268,600,2025-02-11,17021.54
136976,619,2024-07-25,424377.24
140262,631,2025-02-07,413901.43
6439,35,2025-03-03,281902.77
71468,328,2024-11-28,454862.51
154925,692,2024-04-22,393528.41
33426,153,2024-04-29,335626.59
172895,772,2024-06-16,488818.84
139879,630,2024-06-28,80700.74
31249,143,2025-03-10,210162.9
88428,404,2024-11-04,150274.26
138753,625,2024-11-15,116510.34
34197,156,2024-12-29,391832.88
142386,639,2025-03-18,350628.46
35833,164,2025-03-06,424812.87
73154,337,2024-04-04,397661.95
90280,414,2025-02-06,355438.75
124357,566,2025-03-13,28705.11
173115,772,2025-01-22,502805.11
34862,159,2025-02-07,486698.33
58350,269,2025-03-07,263002.47
25058,120,2024-09-28,473406.1
54641,255,2024-07-27,489282.62
63752,292,2025-01-09,438328.75
13493,68,2025-01-19,45590.13
91030,417,2025-03-13,193406.0
44091,203,2024-12-02,235333.86
138274,622,2025-02-21,116634.86
934,4,2024-12-16,63697.49
146365,658,2025-03-30,173466.98
38654,178,2024-11-20,307577.45
98918,452,2024-10-21,109333.71
18560,91,2024-06-04,263196.34
87004,397,2024-12-21,250247.6
34349,157,2025-02-23,178204.03
86601,395,2024-11-28,183519.8
8860,47,2024-06-06,241657.11
148293,666,2024-08-01,199289.38
128690,584,2025-03-23,480298.31
90656,415,2025-01-18,384867.45
160926,717,2024-08-11,180725.12
61015,282,2024-05-18,324113.22
159276,711,2024-12-03,438085.92
154714,691,2024-09-18,143703.74
8938,47,2024-08-23,224759.98
64972,297,2025-01-15,213826.66
2904,17,2025-03-21,326514.87
16731,82,2024-10-16,159962.29
154903,691,2025-03-26,124897.24
140224,631,2024-12-31,414063.7
69542,319,2025-02-20,175345.63
63263,290,2024-05-23,464877.64
123784,563,2025-02-02,256388.19
23444,113,2025-01-24,51766.13
47604,220,2025-03-01,146031.4
126353,576,2024-10-11,49022.58
169930,759,2024-11-11,266911.03
64613,295,2025-02-12,514630.96
43595,201,2024-09-29,495468.81
107652,492,2024-07-31,262222.8
117752,536,2024-10-25,212740.32
24574,117,2025-02-22,276889.28
36685,169,2024-05-21,266054.56
118667,540,2024-12-22,372797.6
58463,270,2024-12-09,404443.25
131877,595,2024-05-24,384510.51
114761,522,2024-12-28,149901.71
44514,205,2024-09-10,289420.33
9445,49,2025-02-12,475530.39
166456,741,2024-06-08,74619.32
130827,591,2024-12-26,446203.0
130519,590,2025-02-21,239639.94
130584,591,2024-04-27,481067.75
107664,492,2024-08-12,258851.37
76064,349,2025-01-06,423248.12
122936,557,2024-12-01,159072.36
165310,734,2024-12-28,122675.76
15921,79,2024-11-14,381169.19
5012,29,2024-10-27,302201.08
126754,577,2024-11-28,526557.12
136696,618,2024-06-25,143226.88
97199,445,2024-09-24,172225.31
95218,436,2025-01-26,60622.4
161935,722,2024-10-19,372165.43
158888,708,2024-11-02,49533.34
32659,149,2024-08-12,369678.66
41715,191,2024-08-20,104118.73
58604,271,2024-03-02,277832.52
11961,59,2024-09-28,267898.16
133340,601,2025-02-15,8376.87
125434,572,2025-03-17,352685.9
50478,235,2024-05-21,431216.51
64314,295,2024-04-19,508880.6
19383,97,2024-07-23,453962.55
1191,8,2024-07-16,491585.21
130802,591,2024-12-01,455063.71
89635,408,2025-03-03,404245.68
112298,513,2024-05-11,41411.47
11184,56,2024-12-11,139712.03
21028,103,2024-03-05,461526.74
81990,374,2024-07-27,238929.03
152386,683,2024-03-25,234026.99
55725,260,2025-02-26,271676.11
137574,621,2024-05-23,234189.05
134037,605,2024-04-17,483234.81
167439,743,2025-03-24,128287.91
80862,371,2024-08-23,101752.13
174533,778,2024-08-12,41190.46
32164,147,2024-06-14,3717.77
68398,312,2025-01-11,188123.28
175146,779,2025-03-22,346944.72
114169,520,2024-07-28,464026.91
173355,774,2024-04-09,446484.27
177050,787,2025-02-18,41871.68
22124,107,2024-09-13,14413.99
96292,440,2024-06-08,110031.32
104067,474,2024-11-29,178618.89
95679,438,2024-05-06,8357.74
159673,713,2025-03-01,505112.74
144454,651,2024-04-03,347754.56
95110,435,2025-03-19,487249.56
173852,775,2024-07-22,255483.68
173826,775,2024-06-26,256836.75
61206,282,2024-11-25,371250.09
153937,688,2024-09-13,184249.86
172306,768,2025-01-11,436721.51
1206,8,2024-07-31,491192.5
71954,330,2024-09-15,265453.25
143382,644,2024-12-26,47776.85
152562,683,2024-09-17,223238.73
34518,158,2025-03-29,277208.41
126459,576,2025-01-25,59913.56
21477,106,2024-01-11,114453.96
57416,266,2025-02-12,194550.41
56404,263,2024-11-25,277095.12
77312,353,2025-03-29,272099.84
130912,591,2025-03-21,439766.05
56008,261,2025-03-29,220277.64
161060,717,2024-12-23,144198.91
41094,189,2024-07-20,262998.57
63782,292,2025-02-08,441594.68
30947,143,2024-05-12,180039.33
156262,695,2024-10-22,56493.53
177741,791,2024-03-31,269792.52
127613,580,2024-09-09,416612.38
11495,58,2024-07-06,21735.34
21609,106,2024-05-22,121221.34
88174,402,2025-03-11,346305.42
113381,518,2024-08-13,410688.09
67933,310,2024-09-10,349083.14
167692,745,2024-11-18,350089.84
12037,59,2024-12-13,254783.42
84379,386,2025-01-17,155043.16
126721,577,2024-10-26,521175.99
151285,680,2024-09-30,444773.18
105254,480,2025-01-20,122521.25
105338,481,2024-01-31,89508.98
20001,99,2025-03-26,468215.01
57070,266,2024-03-03,198479.25
103194,471,2025-01-16,77315.51
178668,793,2025-02-27,238957.68
55155,257,2024-12-19,21951.95
179274,798,2024-08-17,140534.99
157680,704,2025-03-16,384771.28
42778,196,2025-02-20,283036.61
169139,754,2025-01-13,372269.2
90100,412,2025-01-22,411819.72
132374,597,2024-06-02,461406.82
10231,52,2024-11-12,236108.0
163547,727,2024-10-02,513258.36
84657,388,2025-03-12,396903.0
40307,186,2024-01-24,247919.97
135917,612,2025-02-11,108790.27
150942,679,2024-04-25,166568.21
126503,576,2025-03-10,28014.53
19176,93,2025-01-25,275904.57
173188,773,2025-01-19,313120.83
88538,404,2025-02-22,124528.87
86361,394,2025-03-21,107898.97
140700,633,2024-12-03,304664.18
147550,664,2024-09-16,18334.89
125862,574,2024-09-24,24448.62
103495,472,2024-12-02,75265.98
18414,90,2025-02-01,108150.38
110363,506,2025-03-24,257181.31
54148,254,2024-04-23,271738.65
68172,311,2025-01-12,35398.11
14231,71,2025-02-01,54128.38
83975,385,2024-10-23,329970.87
60037,277,2024-07-27,322889.69
53690,249,2024-11-01,332648.7
73412,337,2024-12-18,431693.88
53292,248,2024-05-27,251959.89
167909,747,2024-10-04,210593.69
133227,599,2025-03-07,151526.74
73844,338,2025-03-30,226538.26
47346,218,2024-11-07,150430.13
104686,478,2024-04-02,384670.41
106147,485,2025-03-26,401913.29
145715,656,2024-07-20,377062.99
7623,43,2024-05-08,66593.44
163918,729,2024-07-06,74046.32
128297,582,2025-03-03,317368.32
107186,490,2025-03-06,377323.78
110709,507,2025-01-28,144762.04
118980,541,2025-02-11,289769.16
165094,733,2024-11-28,416913.11
151483,681,2024-01-19,70525.15
123857,565,2024-12-30,140052.53
12945,65,2024-07-07,82110.96
36204,166,2024-04-28,476516.38
51466,239,2025-02-19,380559.64
10613,53,2025-01-01,23422.95
123673,563,2024-10-14,263292.33
139812,630,2024-04-22,73526.43
102657,469,2024-12-26,226869.23
71626,329,2024-08-27,451670.0
136487,616,2024-11-01,539494.72
168730,750,2025-02-15,439404.86
126350,576,2024-10-08,47607.31
120461,548,2024-09-18,302344.35
168948,752,2025-01-01,442834.42
88337,403,2025-02-14,193976.52
40621,186,2024-12-03,311214.78
150827,678,2025-01-17,293241.48
47394,218,2024-12-25,145432.6
120589,548,2025-01-24,273772.74
93485,430,2024-12-30,131633.04
160080,714,2025-01-28,428873.92
85710,393,2024-08-14,471567.38
145489,654,2024-09-07,491958.92
125000,570,2025-02-03,326377.06
61204,282,2024-11-23,370390.89
155590,694,2024-01-28,63586.52
138566,623,2024-11-19,368668.94
41762,191,2024-10-06,90607.21
126464,576,2025-01-30,58830.3
68077,310,2025-02-01,344395.67
151499,681,2024-02-04,64692.94
66495,303,2024-11-02,143866.91
63241,290,2024-05-01,471387.2
19457,97,2024-10-05,443057.33
139291,628,2024-06-20,341057.69
161166,718,2024-10-01,266813.04
125391,572,2025-02-02,351818.4
177097,788,2024-07-08,484441.16
87518,399,2024-10-27,162969.74
161059,717,2024-12-22,144554.17
94563,434,2024-09-06,213674.53
13161,65,2025-02-08,123185.71
13514,68,2025-02-09,52471.54
89226,407,2025-02-06,380524.04
171970,767,2024-11-30,493933.87
109594,502,2024-11-08,346422.09
132996,599,2024-07-19,130993.36
45963,212,2025-02-17,307732.14
159873,714,2024-07-05,409685.78
135632,612,2024-05-02,135997.01
74739,342,2025-02-20,101591.67
172247,768,2024-11-13,468164.4
116402,531,2024-12-07,47351.51
71478,328,2024-12-08,454607.73
144916,652,2025-01-09,241284.32
69841,320,2025-03-11,462796.86
120982,550,2024-10-24,306597.3
32189,147,2024-07-09,5770.17
45567,210,2025-01-30,418777.07
180015,800,2024-11-18,87151.02
110098,505,2025-01-06,98422.08
40816,187,2024-10-26,464148.64
43716,201,2025-01-28,481965.56
49165,227,2024-10-07,54916.17
121613,552,2024-12-18,134717.09
117227,535,2024-04-28,425856.35
132836,598,2024-12-14,439093.86
100145,456,2025-01-06,243523.21
72768,334,2024-12-06,255946.09
33845,154,2025-03-12,431748.04
90952,417,2024-12-25,163105.53
4191,25,2024-12-03,141650.37
143548,645,2024-09-26,239196.54
93644,431,2024-10-02,377977.1
110518,507,2024-07-21,161389.99
119708,544,2024-12-01,193224.37
124894,569,2025-01-14,342204.89
19727,98,2024-11-23,221921.11
125529,573,2024-06-11,205760.11
66123,302,2024-11-17,273856.41
109493,502,2024-07-30,343554.86
11543,58,2024-08-23,36630.23
102718,469,2025-02-25,250718.86
152030,682,2024-06-11,353857.75
124293,566,2025-01-08,42580.62
54945,257,2024-05-23,63939.98
14166,70,2025-03-17,218260.9
165427,735,2024-11-20,465652.3
148432,666,2024-12-18,215738.0
46227,213,2024-11-22,443766.87
114738,522,2024-12-05,153334.4
77350,354,2024-08-11,138530.19
86529,395,2024-09-17,169151.17
150387,676,2025-03-26,341547.11
1032,4,2025-03-24,82072.1
62447,286,2024-12-08,163115.25
159053,709,2024-12-27,489769.28
118773,541,2024-07-19,270505.31
123367,561,2024-10-31,3782.8
173141,772,2025-02-17,516917.56
41068,189,2024-06-24,244755.31
23595,114,2024-09-04,5419.65
62,1,2025-01-09,252344.7
155532,693,2025-02-13,94229.24
107138,489,2025-02-23,268198.45
62316,286,2024-07-30,140439.31
137370,620,2024-10-22,140433.24
54672,255,2024-08-27,495590.02
13482,68,2025-01-08,41767.4
31514,145,2025-02-08,374253.82
76823,352,2024-08-04,191387.33
175641,782,2025-02-07,317756.71
159465,712,2025-02-25,448752.27
69046,318,2024-10-10,393052.58
123181,559,2025-02-18,216963.25
127496,579,2025-02-27,47012.89
172373,768,2025-03-19,436634.75
29274,136,2025-03-17,345637.51
164029,729,2024-10-25,28688.03
115678,527,2024-12-09,303539.15
8814,47,2024-04-21,254753.39
112535,513,2025-01-03,40901.55
62226,286,2024-05-01,111549.67
88391,404,2024-09-28,145181.68
92874,427,2024-07-20,320333.89
29227,136,2025-01-29,334860.76
2212,14,2024-08-25,246293.1
14713,74,2024-10-02,170895.1
66122,302,2024-11-16,276314.59
137787,621,2024-12-22,242817.15
161810,721,2024-12-22,433600.44
140586,633,2024-08-11,311717.75
86195,394,2024-10-06,102766.64
148914,668,2025-01-13,327271.96
104508,476,2025-02-16,256639.96
50998,237,2025-01-28,423067.39
60042,277,2024-08-01,326489.8
14664,74,2024-08-14,160174.62
83341,383,2024-10-25,498545.26
80195,369,2024-08-13,278225.65
34929,160,2024-04-22,375109.67
23480,113,2025-03-01,76252.89
45392,209,2025-03-03,231342.41
24984,120,2024-07-16,482946.47
125250,572,2024-09-14,314722.2
141544,637,2024-12-11,403470.98
85888,393,2025-02-08,473358.39
108088,493,2024-11-07,479084.66
125012,570,2025-02-15,331484.28
4185,25,2024-11-27,137833.26
69245,319,2024-04-29,193973.02
133804,604,2024-10-18,172470.56
76063,349,2025-01-05,421537.7
41631,191,2024-05-28,74712.09
158952,708,2025-01-05,32721.25
28641,132,2024-11-18,161925.78
143825,646,2025-03-06,253583.64
109313,501,2025-02-04,104848.51
35992,165,2024-12-14,92882.83
89083,406,2025-02-26,270487.21
47123,216,2024-12-30,346688.2
406,2,2024-11-16,236844.9
118046,537,2025-03-28,70292.14
157947,705,2024-11-20,91548.27
9246,48,2024-09-14,463672.32
134708,608,2024-01-19,462709.59
160176,715,2024-02-21,353354.49
49123,227,2024-08-26,32697.74
40259,185,2025-02-13,83342.98
55022,257,2024-08-08,74549.47
16452,80,2025-02-25,22703.94
162979,726,2024-05-02,299621.94
107643,492,2024-07-22,264999.26
115940,529,2025-01-30,265107.24
47302,217,2025-02-19,98140.91
95404,437,2024-07-30,317565.09
123658,563,2024-09-29,263295.58
89546,408,2024-12-04,401159.24
116331,531,2024-09-27,35448.0
137474,620,2025-02-03,171400.63
139132,628,2024-01-13,336353.03
53999,252,2025-02-09,237213.35
112831,515,2025-03-03,46164.24
2431,15,2025-02-09,230150.47
26205,124,2024-12-31,441940.28
120810,550,2024-05-05,325245.98
110333,506,2025-02-22,272380.75
138750,625,2024-11-12,111835.7
135051,608,2024-12-27,523290.57
169641,757,2025-03-02,44719.57
126648,577,2024-08-14,508248.95
10432,53,2024-07-04,47960.22
1318,8,2024-11-20,500781.72
59438,275,2024-09-04,201978.52
49780,230,2025-02-25,170047.34
143612,645,2024-11-29,223116.14
111402,510,2024-09-10,398008.95
74053,340,2024-11-07,374951.64
86774,396,2024-08-27,320329.59
106690,488,2024-04-29,103072.34
167158,742,2025-03-01,383916.12
131034,592,2024-12-06,183604.0
84168,386,2024-06-20,178629.7
25764,123,2024-11-30,31780.75
29412,137,2024-09-17,81867.93
17793,87,2025-03-16,317602.58
114840,522,2025-03-17,152215.04
134259,605,2024-11-25,480979.51
178822,795,2025-02-21,101347.78
166872,742,2024-05-19,363249.21
33835,154,2025-03-02,419266.19
64721,296,2025-01-24,456715.84
14737,74,2024-10-26,169233.83
89559,408,2024-12-17,398286.94
94300,433,2025-01-16,31004.0
79174,366,2024-06-05,120295.31
121246,551,2024-11-13,93795.15
97775,446,2025-03-14,284256.4
162673,725,2024-08-25,510113.12
96281,440,2024-05-28,103082.07
47657,221,2024-08-14,194448.01
103795,474,2024-03-02,169896.3
86436,395,2024-06-16,172774.35
65047,297,2025-03-31,217043.22
29034,135,2025-03-29,259144.91
56329,262,2025-02-06,261257.67
20134,100,2024-11-03,434804.22
123998,566,2024-03-19,4909.16
83599,384,2024-11-10,121448.54
104296,475,2024-10-15,109974.95
160016,714,2024-11-25,409140.67
123242,560,2025-03-01,167712.22
18357,90,2024-12-06,119559.01
133284,600,2025-02-27,19840.55
91110,418,2025-01-10,81655.03
27900,130,2024-05-18,427158.15
177818,791,2024-06-16,259656.27
90627,415,2024-12-20,374698.39
31945,146,2025-01-21,185697.02
29362,137,2024-07-29,94005.7
151816,681,2024-12-17,93201.46
55931,261,2025-01-11,196534.75
114200,520,2024-08-28,467449.64
140001,630,2024-10-28,73082.89
48162,224,2024-09-04,173601.3
104576,477,2024-12-12,430959.83
32694,149,2024-09-16,366586.95
4119,25,2024-09-22,141899.98
75750,349,2024-02-27,366927.89
146227,658,2024-11-12,157557.5
111754,511,2024-09-25,323931.6
151841,681,2025-01-11,102678.59
133779,604,2024-09-23,172785.97
84874,389,2024-07-22,112935.97
51439,239,2025-01-23,372884.1
137783,621,2024-12-18,240187.69
158297,706,2024-09-28,256838.82
100853,460,2024-08-06,465254.03
122387,555,2024-11-06,131034.39
146756,661,2024-04-15,231798.26
67361,307,2025-01-09,222302.21
45212,208,2025-01-06,133789.88
54136,254,2024-04-11,271932.91
42229,193,2025-03-15,184256.97
54230,254,2024-07-14,267262.95
24778,119,2025-03-20,175973.77
154939,692,2024-05-06,390648.69
46926,216,2024-06-16,354940.04
34707,159,2024-09-05,486657.54
142964,643,2024-12-22,299674.6
12162,60,2024-05-01,371172.9
52662,245,2024-11-27,120362.81
106517,487,2024-11-10,187669.64
4751,27,2025-03-27,56427.96
93395,430,2024-10-01,145840.55
33620,153,2024-11-09,348334.2
111082,508,2025-03-11,22425.83
138618,623,2025-01-10,370853.13
53979,252,2025-01-20,227524.84
64442,295,2024-08-25,504972.54
49125,227,2024-08-28,35351.84
157036,699,2024-11-18,0.0
133976,605,2024-02-16,478189.36
160463,715,2024-12-04,271165.15
122054,554,2024-08-03,412897.74
110669,507,2024-12-19,150004.7
169913,759,2024-10-25,269735.9
130801,591,2024-11-30,457425.1
159611,713,2024-12-29,500547.67
90561,415,2024-10-15,371551.74
69828,320,2025-02-26,453335.69
1810,13,2024-07-23,377847.8
130061,588,2025-03-22,61452.35
151603,681,2024-05-18,58698.72
42401,195,2024-05-31,56151.44
122715,556,2025-02-11,344911.71
94228,433,2024-11-05,13569.74
20891,102,2024-12-18,106676.67
81718,373,2025-01-20,68704.18
84350,386,2024-12-19,144612.87
32371,147,2025-01-07,16298.7
60402,279,2024-04-07,342570.95
107612,492,2024-06-21,253942.14
128011,581,2024-09-17,71176.66
115181,523,2025-01-30,200908.81
146216,658,2024-11-01,162577.53
133017,599,2024-08-09,129398.89
99580,454,2024-12-25,81549.37
35463,162,2024-11-28,342378.27
80463,370,2024-07-12,23557.59
140865,635,2024-11-29,172898.19
166823,742,2024-03-31,336275.2
107271,491,2024-07-22,45789.4
43943,202,2024-11-06,236934.44
117534,535,2025-03-01,437198.21
81219,372,2024-09-25,516266.51
92144,422,2025-03-25,334850.9
70141,322,2024-11-07,28435.93
82826,379,2025-03-15,368300.5
56476,263,2025-02-05,268644.73
155082,692,2024-09-26,408904.59
107759,492,2024-11-15,309787.91
130062,588,2025-03-23,61124.8
171890,767,2024-09-11,475924.78
26853,126,2024-08-31,12619.12
96890,443,2024-10-31,229688.77
143730,645,2025-03-27,194181.67
42900,197,2024-10-04,284210.45
92342,425,2024-06-22,231190.47
128104,581,2024-12-19,72636.42
93599,431,2024-08-18,397389.99
104612,477,2025-01-17,437401.64
107124,489,2025-02-09,267101.08
159592,713,2024-12-10,488506.16
52299,243,2025-03-24,365297.67
156556,696,2025-03-30,463128.95
173499,774,2024-08-31,440672.27
61192,282,2024-11-11,351307.76
165922,736,2025-03-02,236350.35
47975,223,2025-02-19,28786.82
138575,623,2024-11-28,374298.85
165171,733,2025-02-13,409628.97
15655,77,2025-01-20,18232.04
10930,55,2025-01-31,240692.71
70213,322,2025-01-18,22716.34
112156,512,2024-12-06,483557.94
56539,264,2024-09-20,491800.59
32585,148,2025-03-12,439885.93
93108,427,2025-03-11,310682.66
45254,208,2025-02-17,122782.57
72183,331,2025-02-01,476573.49
71866,330,2024-06-19,292204.93
31811,146,2024-09-09,166432.73
55048,257,2024-09-03,68417.1
137671,621,2024-08-28,231082.28
108570,497,2024-02-29,27913.34
175790,784,2024-04-03,146672.84
48497,225,2024-06-01,311166.56
18551,91,2024-05-26,254074.69
99711,455,2024-02-19,150542.11
10329,52,2025-02-18,250092.99
6920,38,2025-03-24,458310.79
153586,687,2024-08-08,0.0
125599,573,2024-08-20,202678.13
123265,560,2025-03-24,166211.95
153994,688,2024-11-09,172361.53
159079,709,2025-01-22,486658.39
22577,108,2024-09-16,371149.78
123302,561,2024-08-27,17889.64
163778,728,2024-12-18,341337.92
106568,487,2024-12-31,189452.56
77311,353,2025-03-28,266615.81
1182,8,2024-07-07,496027.37
176870,787,2024-08-22,48199.44
9512,50,2024-05-15,149104.48
3618,22,2025-02-24,439919.04
55977,261,2025-02-26,196132.19
67689,309,2024-11-10,277221.48
168732,750,2025-02-17,442937.98
92915,427,2024-08-30,313634.01
12928,65,2024-06-20,89329.25
166991,742,2024-09-15,361159.31
54364,254,2024-11-25,275187.5
115148,523,2024-12-28,197676.05
180059,800,2025-01-01,95727.82
22262,107,2025-01-29,0.0
76931,352,2024-11-20,182038.4
81177,372,2024-08-14,509293.82
109486,502,2024-07-23,346659.83
149794,675,2024-09-09,392055.15
172632,770,2025-02-01,241211.68
51279,238,2025-01-11,114863.47
112848,515,2025-03-20,49069.02
142102,638,2025-03-30,176189.99
51304,238,2025-02-05,135954.68
135994,614,2025-01-20,251839.14
82677,379,2024-10-17,360912.5
42961,197,2024-12-04,299057.23
143374,644,2024-12-18,57089.74
61387,283,2024-03-03,474965.65
7506,42,2024-12-17,370673.06
148366,666,2024-10-13,197608.0
121528,552,2024-09-24,155353.59
174430,777,2024-12-26,2451.76
78287,360,2024-11-18,166385.83
135308,610,2024-08-25,152240.57
151004,679,2024-06-26,165604.98
94918,435,2024-09-08,493568.35
109178,500,2025-01-06,5982.79
64648,295,2025-03-19,506538.78
94029,432,2024-10-10,44152.77
56525,263,2025-03-26,260930.1
87361,398,2024-12-01,273980.2
19963,99,2025-02-16,455583.0
9330,48,2024-12-07,450520.18
172158,768,2024-08-16,464454.02
59638,275,2025-03-23,200556.87
99389,453,2025-02-06,372981.35
47854,221,2025-02-27,180274.1
74721,342,2025-02-02,91389.8
105305,480,2025-03-12,119364.46
175751,784,2024-02-24,144118.84
166319,741,2024-01-23,100116.0
105379,481,2024-03-12,78554.83
178763,794,2025-03-16,76303.44
115323,524,2025-03-04,357367.13
90434,415,2024-06-10,388753.26
148999,669,2025-03-02,18377.94
136028,614,2025-02-23,259744.75
55712,260,2025-02-13,281368.26
87187,398,2024-06-10,277685.51
155122,692,2024-11-05,404883.01
5931,33,2024-12-11,15925.66
80090,369,2024-04-30,263970.28
480,2,2025-01-29,238702.19
28349,131,2024-10-02,203722.03
